StartofWindow EndofWindow coverage Chr Ploidy
134695806 134703722 514 11 3
134703722 134704595 512 11 3
134704595 134707392 502 11 3
134707392 134713046 481 11 3
134713046 134713792 479 11 3
134713792 134716409 452 11 3
134716409 134717946 445 11 3
134717946 134729524 42 11 3
134729524 134738270 35 11 3
134738270 134739149 34 11 3
134739149 134750523 26 11 3
134750523 134751043 25 11 3
134751043 134752165 24 11 3
134752165 134771808 22 11 3
134771808 134794079 20 11 3
134794079 134812734 19 11 3
134812734 134825794 18 11 3
134825794 134847138 17 11 3
134847138 134853001 14 11 3
134853001 134854531 12 11 3
134854531 134857912 11 11 3
134857912 134860241 9 11 3
134860241 134877273 8 11 3
134877273 134907848 6 11 3
134907848 134945120 3 11 3
149478 229541 4 12 3
229541 255169 5 12 3
255169 324108 6 12 3
324108 340915 7 12 3
340915 341376 8 12 3
341376 346452 7 12 3
346452 348728 8 12 3
348728 406292 9 12 3
406292 413738 13 12 3
413738 416952 14 12 3
416952 461384 15 12 3
461384 505920 16 12 3
505920 540994 17 12 3
540994 550660 19 12 3
550660 565142 20 12 3
565142 576987 21 12 3
576987 585272 22 12 3
585272 612886 23 12 3
612886 627419 24 12 3
627419 634113 26 12 3
634113 657404 27 12 3
657404 661031 26 12 3
661031 661656 25 12 3
661656 662695 24 12 3
662695 665655 23 12 3
665655 668548 24 12 3
668548 681257 23 12 3
681257 683946 22 12 3
683946 685878 21 12 3
685878 690677 20 12 3
690677 694854 19 12 3
694854 735768 18 12 3
735768 752998 17 12 3
752998 773456 16 12 3
773456 788359 15 12 3
788359 830349 13 12 3
830349 837494 11 12 3
837494 850613 10 12 3
850613 864520 7 12 3
864520 889902 6 12 3
889902 916691 7 12 3
916691 932555 7 12 3
932555 962461 6 12 3
962461 974355 7 12 3
974355 1038978 6 12 3
1038978 1102037 5 12 3
1102037 1140471 6 12 3
1140471 1388465 5 12 3
1388465 1513089 4 12 3
1513089 1641787 5 12 3
1641787 1672820 6 12 3
1672820 1776217 5 12 3
1776217 1787616 6 12 3
1787616 1945468 7 12 3
1945468 1997728 8 12 3
1997728 2022148 7 12 3
2022148 2024274 19 12 3
2024274 2026808 20 12 3
2026808 2028482 25 12 3
2028482 2030515 28 12 3
2030515 2037035 29 12 3
2037035 2041048 28 12 3
2041048 2056363 29 12 3
2056363 2061614 30 12 3
2061614 2195114 31 12 3
2195114 2236042 30 12 3
2236042 2259519 29 12 3
2259519 2371652 28 12 3
2371652 2578509 29 12 3
2578509 2598803 28 12 3
2598803 2605721 27 12 3
2605721 2606283 26 12 3
2606283 2608902 25 12 3
2608902 2612428 23 12 3
2612428 2613421 22 12 3
2613421 2615556 21 12 3
2615556 2622393 20 12 3
2622393 2632812 17 12 3
2632812 2635669 16 12 3
2635669 2638295 15 12 3
2638295 2641245 14 12 3
2641245 2646687 13 12 3
2646687 2650149 12 12 3
2650149 2662245 6 12 3
2662245 2666536 5 12 3
2666536 3042739 3 12 3
3042739 3123836 2 12 3
3123836 3170027 3 12 3
3170027 3179868 4 12 3
3179868 3228322 5 12 3
3228322 3240496 6 12 3
3240496 3303278 7 12 3
3303278 3442536 9 12 3
3442536 3450928 8 12 3
3450928 3498135 7 12 3
3498135 3590674 6 12 3
3590674 3629366 5 12 3
3629366 3656119 4 12 3
3656119 3688987 3 12 3
3688987 3701785 4 12 3
3701785 3712510 5 12 3
3712510 3851764 6 12 3
3851764 4288001 5 12 3
4288001 4368578 4 12 3
4368578 4488538 3 12 3
4488538 5254630 4 12 3
5254630 5324764 3 12 3
5324764 6604331 2 12 3
6604331 7451462 1 12 3
7451462 7585247 2 12 3
7585247 7708048 3 12 3
7708048 7786545 4 12 3
7786545 7963212 5 12 3
7963212 7977723 7 12 3
7977723 7989403 8 12 3
7989403 7992820 10 12 3
7992820 7996675 14 12 3
7996675 8000336 37 12 3
8000336 8003758 58 12 3
8003758 8008179 62 12 3
8008179 8017427 65 12 3
8017427 8021191 70 12 3
8021191 8021897 72 12 3
8021897 8023680 73 12 3
8023680 8029351 74 12 3
8029351 8101367 75 12 3
8101367 8109949 74 12 3
8109949 8111930 73 12 3
8111930 8116068 72 12 3
8116068 8123306 58 12 3
8123306 8123777 56 12 3
8123777 8125745 23 12 3
8125745 8130958 13 12 3
8130958 8145520 6 12 3
8145520 8224464 4 12 3
8224464 8315255 3 12 3
8315255 8623647 2 12 3
8623647 8641472 3 12 3
8641472 9000246 2 12 3
9000246 9027033 1 12 3
9027033 11283936 2 12 3
11283936 12081442 1 12 3
12081442 12521332 2 12 3
12521332 12981519 3 12 3
12981519 12982394 4 12 3
12982394 13541424 3 12 3
13541424 14312518 2 12 3
14312518 15972355 1 12 3
15972355 16340557 2 12 3
16340557 20175190 1 12 3
20175190 22028630 2 12 3
22028630 23409436 3 12 3
23409436 24509957 2 12 3
24509957 24705127 3 12 3
24705127 24714924 4 12 3
24714924 24727926 6 12 3
24727926 24736924 7 12 3
24736924 24768847 8 12 3
24768847 24864453 10 12 3
24864453 24882782 11 12 3
24882782 24891230 12 12 3
24891230 24913644 15 12 3
24913644 24921622 16 12 3
24921622 24928159 17 12 3
24928159 24937519 19 12 3
24937519 25009028 20 12 3
25009028 25013018 21 12 3
25013018 25167739 23 12 3
25167739 25180043 22 12 3
25180043 25187871 21 12 3
25187871 25204627 20 12 3
25204627 25209764 19 12 3
25209764 25215191 18 12 3
25215191 25227038 17 12 3
25227038 25232683 16 12 3
25232683 25273087 15 12 3
25273087 25288005 14 12 3
25288005 25315537 13 12 3
25315537 25339843 12 12 3
25339843 25349488 9 12 3
25349488 25507460 3 12 3
25507460 27298158 2 12 3
27298158 27334607 4 12 3
27334607 27351761 5 12 3
27351761 27377961 6 12 3
27377961 27390704 7 12 3
27390704 27790632 8 12 3
27790632 28051099 2 12 3
28051099 28446334 3 12 3
28446334 28921691 2 12 3
28921691 29218706 3 12 3
29218706 29370608 4 12 3
29370608 33532318 3 12 3
33532318 33813583 5 12 3
33813583 34444508 4 12 3
34444508 34677484 3 12 3
34677484 34760398 2 12 3
34760398 38371708 1 12 3
38371708 38442146 2 12 3
38442146 38493855 3 12 3
38493855 38861343 4 12 3
38861343 39012479 3 12 3
39012479 39172775 4 12 3
39172775 39497697 3 12 3
39497697 40425604 2 12 3
40425604 40922091 3 12 3
40922091 41502520 4 12 3
41502520 42348023 3 12 3
42348023 48340959 2 12 3
48340959 52678809 1 12 3
52678809 52708420 2 12 3
52708420 52709708 3 12 3
52709708 52734460 4 12 3
52734460 52736852 6 12 3
52736852 52774606 7 12 3
52774606 52788814 8 12 3
52788814 53025157 9 12 3
53025157 53038588 8 12 3
53038588 53125123 7 12 3
53125123 53135212 6 12 3
53135212 53225280 5 12 3
53225280 53286052 4 12 3
53286052 53370509 3 12 3
53370509 53385492 2 12 3
53385492 54174417 1 12 3
54174417 54637775 2 12 3
54637775 59293967 1 12 3
59293967 60389533 2 12 3
60389533 63916870 1 12 3
63916870 63926005 2 12 3
63926005 63931557 6 12 3
63931557 63938592 9 12 3
63938592 63942707 11 12 3
63942707 63947016 12 12 3
63947016 63953114 13 12 3
63953114 63954300 14 12 3
63954300 64090440 15 12 3
64090440 64115943 14 12 3
64115943 64122721 11 12 3
64122721 64128620 6 12 3
64128620 64131595 5 12 3
64131595 64138491 4 12 3
64138491 66429413 1 12 3
66429413 66658421 2 12 3
66658421 66999728 3 12 3
66999728 67081159 2 12 3
67081159 67178282 3 12 3
67178282 68065512 2 12 3
68065512 75042348 1 12 3
75042348 75416377 2 12 3
75416377 75442569 4 12 3
75442569 75516037 5 12 3
75516037 76048838 6 12 3
76048838 76104713 5 12 3
76104713 76112747 4 12 3
76112747 77400724 2 12 3
77400724 80632673 1 12 3
80632673 82091713 2 12 3
82091713 82257310 3 12 3
82257310 82770157 4 12 3
82770157 82845979 3 12 3
82845979 83206927 2 12 3
83206927 87815752 1 12 3
87815752 89220896 2 12 3
89220896 92179460 1 12 3
92179460 93279689 2 12 3
93279689 93937221 1 12 3
93937221 95325348 2 12 3
95325348 95781819 3 12 3
95781819 96801993 2 12 3
96801993 97330474 3 12 3
97330474 97907576 2 12 3
97907576 101372818 1 12 3
101372818 103191135 2 12 3
103191135 107773914 1 12 3
107773914 108460272 2 12 3
108460272 108649768 1 12 3
108649768 108924063 2 12 3
108924063 113335687 1 12 3
113335687 113875765 2 12 3
113875765 115466266 1 12 3
115466266 115473282 2 12 3
115473282 115478150 3 12 3
115478150 115490183 4 12 3
115490183 115919673 6 12 3
115919673 115929003 7 12 3
115929003 116291223 8 12 3
116291223 116329082 7 12 3
116329082 116363779 6 12 3
116363779 116406902 5 12 3
116406902 116557232 3 12 3
116557232 116586622 2 12 3
116586622 119116346 1 12 3
119116346 119482906 2 12 3
119482906 119514810 4 12 3
119514810 119532560 5 12 3
119532560 119550956 7 12 3
119550956 119721568 8 12 3
119721568 119940209 7 12 3
119940209 119951946 6 12 3
119951946 119966556 5 12 3
119966556 119981108 4 12 3
119981108 119983754 3 12 3
119983754 119995253 2 12 3
119995253 121423956 1 12 3
121423956 121426644 2 12 3
121426644 121434063 3 12 3
121434063 121476423 4 12 3
121476423 121482954 3 12 3
121482954 121997478 2 12 3
121997478 123134609 1 12 3
123134609 123554695 2 12 3
123554695 124319864 1 12 3
124319864 124498969 2 12 3
124498969 124798944 3 12 3
124798944 124979688 2 12 3
124979688 124990055 3 12 3
124990055 125014122 5 12 3
125014122 125162035 6 12 3
125162035 125221983 7 12 3
125221983 125243901 8 12 3
125243901 125257645 7 12 3
125257645 125284671 8 12 3
125284671 125465146 9 12 3
125465146 125468695 8 12 3
125468695 125490610 7 12 3
125490610 125630371 6 12 3
125630371 125652226 5 12 3
125652226 125819343 4 12 3
125819343 125839189 3 12 3
125839189 125848080 4 12 3
125848080 126037136 3 12 3
126037136 126104471 4 12 3
126104471 126144115 3 12 3
126144115 126382588 4 12 3
126382588 126406254 5 12 3
126406254 126443142 6 12 3
126443142 126544562 7 12 3
126544562 126619219 6 12 3
126619219 126646094 5 12 3
126646094 126781264 6 12 3
126781264 126796885 5 12 3
126796885 126803628 4 12 3
126803628 126997434 3 12 3
126997434 127009430 4 12 3
127009430 127121654 6 12 3
127121654 127154188 5 12 3
127154188 127195888 6 12 3
127195888 127223042 7 12 3
127223042 127231835 8 12 3
127231835 127232755 7 12 3
127232755 127233515 6 12 3
127233515 127236961 7 12 3
127236961 127684985 9 12 3
127684985 127777933 10 12 3
127777933 127782385 11 12 3
127782385 127822897 12 12 3
127822897 127832493 13 12 3
127832493 128052636 14 12 3
128052636 128195364 13 12 3
128195364 128197148 14 12 3
128197148 128268143 13 12 3
128268143 128442796 10 12 3
128442796 128461885 9 12 3
128461885 128491794 11 12 3
128491794 128530188 10 12 3
128530188 128533220 11 12 3
128533220 128609085 12 12 3
128609085 128625951 13 12 3
128625951 128631596 14 12 3
128631596 128645821 15 12 3
128645821 128746966 16 12 3
128746966 128759264 17 12 3
128759264 128801170 18 12 3
128801170 128821130 17 12 3
128821130 128909558 16 12 3
128909558 128910954 15 12 3
128910954 128911730 14 12 3
128911730 128912199 13 12 3
128912199 129027568 11 12 3
129027568 129109810 12 12 3
129109810 129113163 11 12 3
129113163 129128606 9 12 3
129128606 129166145 8 12 3
129166145 129218834 9 12 3
129218834 129225994 10 12 3
129225994 129234811 11 12 3
129234811 129244715 12 12 3
129244715 129299446 11 12 3
129299446 129406391 10 12 3
129406391 129459959 9 12 3
129459959 129462178 8 12 3
129462178 129540189 7 12 3
129540189 129552625 5 12 3
129552625 129643914 4 12 3
129643914 129776844 3 12 3
129776844 129927629 2 12 3
129927629 130148685 3 12 3
130148685 130229924 4 12 3
130229924 130250741 5 12 3
130250741 130312447 6 12 3
130312447 130362198 7 12 3
130362198 130367568 8 12 3
130367568 130395910 9 12 3
130395910 130411651 10 12 3
130411651 130416252 11 12 3
130416252 130453411 10 12 3
130453411 130486202 9 12 3
130486202 130634692 11 12 3
130634692 130687830 10 12 3
130687830 130706512 11 12 3
130706512 130709314 12 12 3
130709314 130714392 11 12 3
130714392 130747475 10 12 3
130747475 130761831 7 12 3
130761831 130878875 6 12 3
130878875 130901820 6 12 3
130901820 131043922 7 12 3
131043922 131115291 8 12 3
131115291 131236604 7 12 3
131236604 131269681 6 12 3
131269681 131272286 7 12 3
131272286 131492288 5 12 3
131492288 131576656 4 12 3
131576656 131650270 3 12 3
131650270 131818420 4 12 3
131818420 131831249 6 12 3
131831249 131852105 8 12 3
131852105 132096632 9 12 3
132096632 132105984 8 12 3
132105984 132124096 7 12 3
132124096 132153792 8 12 3
132153792 132336782 9 12 3
132336782 132365551 8 12 3
132365551 132409775 6 12 3
132409775 132445675 5 12 3
132445675 132490728 4 12 3
132490728 132570074 5 12 3
132570074 132635871 6 12 3
132635871 132660037 7 12 3
132660037 132704783 6 12 3
132704783 132897257 5 12 3
132897257 132962214 4 12 3
132962214 132976365 6 12 3
132976365 133002723 5 12 3
133002723 133186519 4 12 3
133186519 133188055 3 12 3
133188055 133206648 2 12 3
133206648 133208979 3 12 3
133208979 133212528 4 12 3
133212528 133214642 5 12 3
133214642 133322375 6 12 3
133322375 133525734 5 12 3
133525734 133780851 2 12 3
133780851 133831319 1 12 3
19168996 19781745 1 13 3
19781745 20231374 2 13 3
20231374 20508699 1 13 3
20508699 20834090 2 13 3
20834090 21129711 3 13 3
21129711 22348058 2 13 3
22348058 22419282 3 13 3
22419282 22467697 5 13 3
22467697 22477858 6 13 3
22477858 22555745 7 13 3
22555745 23090074 8 13 3
23090074 23132970 9 13 3
23132970 23166933 11 13 3
23166933 23229262 13 13 3
23229262 23239730 12 13 3
23239730 23244935 13 13 3
23244935 23256074 15 13 3
23256074 23259556 16 13 3
23259556 23274737 15 13 3
23274737 23300707 14 13 3
23300707 23325037 13 13 3
23325037 23329181 12 13 3
23329181 23349557 13 13 3
23349557 23398183 14 13 3
23398183 23455040 15 13 3
23455040 23468718 16 13 3
23468718 23471815 18 13 3
23471815 23478133 17 13 3
23478133 23506750 16 13 3
23506750 23511625 15 13 3
23511625 23515045 21 13 3
23515045 23522803 22 13 3
23522803 23530819 24 13 3
23530819 23535395 27 13 3
23535395 23536294 37 13 3
23536294 23539563 41 13 3
23539563 23546454 45 13 3
23546454 23548828 60 13 3
23548828 23552500 64 13 3
23552500 23559035 74 13 3
23559035 23567326 79 13 3
23567326 23571532 84 13 3
23571532 23580194 86 13 3
23580194 23585830 88 13 3
23585830 23589264 92 13 3
23589264 23594054 93 13 3
23594054 23600969 98 13 3
23600969 23602923 103 13 3
23602923 23606441 104 13 3
23606441 23612058 123 13 3
23612058 23613791 144 13 3
23613791 23620343 143 13 3
23620343 23626711 141 13 3
23626711 23640886 144 13 3
23640886 23650659 150 13 3
23650659 23668017 153 13 3
23668017 23669229 157 13 3
23669229 23672366 158 13 3
23672366 23678405 160 13 3
23678405 23690736 161 13 3
23690736 23732199 163 13 3
23732199 23735759 165 13 3
23735759 23737972 166 13 3
23737972 23744015 167 13 3
23744015 23792252 168 13 3
23792252 23814442 164 13 3
23814442 23841860 163 13 3
23841860 23865022 162 13 3
23865022 23870540 161 13 3
23870540 23877807 160 13 3
23877807 23889435 158 13 3
23889435 23903791 153 13 3
23903791 23914588 154 13 3
23914588 23915068 155 13 3
23915068 23929378 154 13 3
23929378 23931566 153 13 3
23931566 23935396 152 13 3
23935396 23936242 153 13 3
23936242 23971938 152 13 3
23971938 23976046 151 13 3
23976046 24002302 150 13 3
24002302 24013664 149 13 3
24013664 24016146 150 13 3
24016146 24025381 152 13 3
24025381 24038828 153 13 3
24038828 24060289 154 13 3
24060289 24066112 155 13 3
24066112 24097793 154 13 3
24097793 24121685 153 13 3
24121685 24186968 152 13 3
24186968 24415494 153 13 3
24415494 24447975 152 13 3
24447975 24504530 153 13 3
24504530 24532522 154 13 3
24532522 24544751 153 13 3
24544751 24564426 150 13 3
24564426 24568971 149 13 3
24568971 24576378 148 13 3
24576378 24577626 145 13 3
24577626 24658356 144 13 3
24658356 24728305 145 13 3
24728305 24765037 144 13 3
24765037 24786915 143 13 3
24786915 24790154 144 13 3
24790154 24798120 143 13 3
24798120 24809179 142 13 3
24809179 24823006 140 13 3
24823006 24823966 141 13 3
24823966 24830330 140 13 3
24830330 24831467 139 13 3
24831467 24835739 134 13 3
24835739 24838979 133 13 3
24838979 24848336 132 13 3
24848336 24852053 131 13 3
24852053 24855683 130 13 3
24855683 24861596 128 13 3
24861596 24866304 122 13 3
24866304 24867614 120 13 3
24867614 24868977 119 13 3
24868977 24871640 111 13 3
24871640 24872034 110 13 3
24872034 24876231 101 13 3
24876231 24878466 88 13 3
24878466 24881596 85 13 3
24881596 24885345 80 13 3
24885345 24888240 77 13 3
24888240 24889042 75 13 3
24889042 24893135 69 13 3
24893135 24895559 67 13 3
24895559 24899245 64 13 3
24899245 24902506 63 13 3
24902506 24909752 51 13 3
24909752 24914064 50 13 3
24914064 24924397 44 13 3
24924397 24932135 40 13 3
24932135 24943890 36 13 3
24943890 24945765 35 13 3
24945765 24956056 18 13 3
24956056 24979272 9 13 3
24979272 25115486 10 13 3
25115486 25148386 9 13 3
25148386 25246497 8 13 3
25246497 25269328 7 13 3
25269328 25300713 6 13 3
25300713 25432737 5 13 3
25432737 25453118 6 13 3
25453118 25466798 5 13 3
25466798 25663918 4 13 3
25663918 25975155 3 13 3
25975155 26143463 2 13 3
26143463 26463177 3 13 3
26463177 26855474 4 13 3
26855474 27082326 3 13 3
27082326 27978642 2 13 3
27978642 28851722 1 13 3
28851722 29650416 0 13 3
29650416 30172048 1 13 3
30172048 30481627 2 13 3
30481627 30502625 3 13 3
30502625 30562849 2 13 3
30562849 30751052 3 13 3
30751052 30946696 2 13 3
30946696 31109297 0 13 3
31109297 31694787 1 13 3
31694787 31728639 0 13 3
31728639 32530166 1 13 3
32530166 34566194 0 13 3
34566194 35100141 1 13 3
35100141 35142022 2 13 3
35142022 35160978 3 13 3
35160978 35423040 2 13 3
35423040 35435072 1 13 3
35435072 35937521 0 13 3
35937521 38684948 1 13 3
38684948 40198104 0 13 3
40198104 40879805 1 13 3
40879805 41026812 2 13 3
41026812 41161770 1 13 3
41161770 43351947 0 13 3
43351947 43372771 3 13 3
43372771 43385224 4 13 3
43385224 43403288 8 13 3
43403288 43409346 9 13 3
43409346 43451322 10 13 3
43451322 43454448 11 13 3
43454448 43457412 16 13 3
43457412 43461217 17 13 3
43461217 43478867 18 13 3
43478867 43485813 22 13 3
43485813 43491157 25 13 3
43491157 43746561 26 13 3
43746561 43754772 27 13 3
43754772 43766581 25 13 3
43766581 43773499 24 13 3
43773499 43781811 22 13 3
43781811 43788031 19 13 3
43788031 43802061 17 13 3
43802061 43810805 14 13 3
43810805 43815291 13 13 3
43815291 43820859 12 13 3
43820859 43848721 10 13 3
43848721 43852435 9 13 3
43852435 43863718 8 13 3
43863718 43891149 7 13 3
43891149 43902183 6 13 3
43902183 43923444 4 13 3
43923444 44284550 3 13 3
44284550 44301187 2 13 3
44301187 44346523 1 13 3
44346523 45563215 0 13 3
45563215 46388095 1 13 3
46388095 48121633 0 13 3
48121633 48431714 1 13 3
48431714 51067234 0 13 3
51067234 52594618 1 13 3
52594618 54812850 0 13 3
54812850 56306848 1 13 3
56306848 56336439 2 13 3
56336439 57580088 1 13 3
57580088 58195869 2 13 3
58195869 58607569 3 13 3
58607569 59048136 4 13 3
59048136 59265976 5 13 3
59265976 59429242 6 13 3
59429242 59701070 5 13 3
59701070 61138602 4 13 3
61138602 61368943 3 13 3
61368943 61989235 2 13 3
61989235 64304330 1 13 3
64304330 64343702 2 13 3
64343702 64530743 4 13 3
64530743 64561884 5 13 3
64561884 64575866 6 13 3
64575866 65291205 7 13 3
65291205 65340729 4 13 3
65340729 65349428 3 13 3
65349428 65911437 1 13 3
65911437 66212020 2 13 3
66212020 66219270 3 13 3
66219270 66253131 5 13 3
66253131 66382174 6 13 3
66382174 66398155 7 13 3
66398155 67053517 6 13 3
67053517 67084100 5 13 3
67084100 67115663 4 13 3
67115663 67133055 3 13 3
67133055 67195572 2 13 3
67195572 67504048 1 13 3
67504048 67536416 2 13 3
67536416 67802266 3 13 3
67802266 68612117 2 13 3
68612117 68839116 1 13 3
68839116 70427788 0 13 3
70427788 70984283 1 13 3
70984283 70995563 2 13 3
70995563 71244907 3 13 3
71244907 71303160 4 13 3
71303160 71346527 5 13 3
71346527 71621716 4 13 3
71621716 71877455 3 13 3
71877455 72001661 1 13 3
72001661 76416085 0 13 3
76416085 76423248 1 13 3
76423248 76580982 2 13 3
76580982 77134940 3 13 3
