CHR	window	START	END	Cov
16	2087	78773900	78779012	28
16	2088	78779012	78782720	27
16	2089	78782720	78802128	24
16	2090	78802128	78802695	23
16	2091	78802695	78807256	22
16	2092	78807256	78811404	21
16	2093	78811404	78812564	20
16	2094	78812564	78814159	19
16	2095	78814159	78825916	18
16	2096	78825916	78828697	20
16	2097	78828697	78832967	18
16	2098	78832967	78839949	20
16	2099	78839949	78844268	19
16	2100	78844268	78847112	20
16	2101	78847112	78854528	18
16	2102	78854528	78854871	23
16	2103	78854871	78860459	22
16	2104	78860459	78865144	25
16	2105	78865144	78868023	26
16	2106	78868023	78869460	28
16	2107	78869460	78870401	27
16	2108	78870401	78873431	26
16	2109	78873431	78899915	27
16	2110	78899915	78906434	28
16	2111	78906434	78912559	22
16	2112	78912559	78916953	23
16	2113	78916953	78919678	25
16	2114	78919678	78927732	26
16	2115	78927732	78929458	27
16	2116	78929458	78933530	26
16	2117	78933530	78936380	30
16	2118	78936380	78937602	37
16	2119	78937602	78940695	37
16	2120	78940695	78948162	49
16	2121	78948162	78948945	50
16	2122	78948945	78949736	51
16	2123	78949736	78955313	50
16	2124	78955313	78956056	51
16	2125	78956056	78957505	53
16	2126	78957505	78966871	55
16	2127	78966871	78970114	54
16	2128	78970114	78985666	53
16	2129	78985666	78990341	52
16	2130	78990341	78997613	53
16	2131	78997613	79001965	52
16	2132	79001965	79003961	51
16	2133	79003961	79004483	50
16	2134	79004483	79012960	48
16	2135	79012960	79018843	51
16	2136	79018843	79020780	52
16	2137	79020780	79023210	53
16	2138	79023210	79025066	58
16	2139	79025066	79030974	56
16	2140	79030974	79033422	50
16	2141	79033422	79036050	50
16	2142	79036050	79036736	51
16	2143	79036736	79039600	53
16	2144	79039600	79050116	52
16	2145	79050116	79052055	54
16	2146	79052055	79056408	51
16	2147	79056408	79061668	48
16	2148	79061668	79070173	47
16	2149	79070173	79073065	45
16	2150	79073065	79073421	46
16	2151	79073421	79076482	41
16	2152	79076482	79081315	24
16	2153	79081315	79110708	22
16	2154	79110708	79114072	25
16	2155	79114072	79116225	22
16	2156	79116225	79117212	20
16	2157	79117212	79118647	19
16	2158	79118647	79121868	18
16	2159	79121868	79126670	16
16	2160	79126670	79141900	15
16	2161	79141900	79147364	14
16	2162	79147364	79149552	11
16	2163	79149552	79152658	12
16	2164	79152658	79158182	11
16	2165	79158182	79173213	9
16	2166	79173213	79189810	10
16	2167	79189810	79191080	9
16	2168	79191080	79193415	10
16	2169	79193415	79196192	9
16	2170	79196192	79210095	7
16	2171	79210095	79243216	10
16	2172	79243216	79248911	7
16	2173	79248911	79254690	8
16	2174	79254690	79260765	9
16	2175	79260765	79271815	10
16	2176	79271815	79285646	7
16	2177	79285646	79299358	5
16	2178	79299358	79302185	6
16	2179	79302185	79303940	5
16	2180	79303940	79317182	9
16	2181	79317182	79327921	10
16	2182	79327921	79345170	9
16	2183	79345170	79354047	10
16	2184	79354047	79368235	9
16	2185	79368235	79381909	10
16	2186	79381909	79416594	6
16	2187	79416594	79419161	6
16	2188	79419161	79424137	4
16	2189	79424137	79434609	3
16	2190	79434609	79456194	2
16	2191	79456194	79481456	3
16	2192	79481456	79485791	4
16	2193	79485791	79488074	6
16	2194	79488074	79492263	9
16	2195	79492263	79529057	10
16	2196	79529057	79548296	9
16	2197	79548296	79556425	10
16	2198	79556425	79566370	9
16	2199	79566370	79566854	7
16	2200	79566854	79567692	6
16	2201	79567692	79572159	3
16	2202	79572159	79614116	2
16	2203	79614116	79623085	1
16	2204	79623085	79638121	0
16	2205	79638121	79669410	1
16	2206	79669410	79690324	2
16	2207	79690324	79698089	1
16	2208	79698089	79700134	2
16	2209	79700134	79703829	4
16	2210	79703829	79710481	5
16	2211	79710481	79729031	6
16	2212	79729031	79756326	7
16	2213	79756326	79765446	10
16	2214	79765446	79774245	11
16	2215	79774245	79783889	10
16	2216	79783889	79791468	11
16	2217	79791468	79832431	12
16	2218	79832431	79837227	15
16	2219	79837227	79840258	17
16	2220	79840258	79845118	16
16	2221	79845118	79854387	13
16	2222	79854387	79864857	14
16	2223	79864857	79897591	13
16	2224	79897591	79914909	11
16	2225	79914909	79920528	10
16	2226	79920528	79940157	8
16	2227	79940157	79943873	6
16	2228	79943873	79944000	3
16	2229	79944000	79964904	2
16	2230	79964904	80001088	1
16	2231	80001088	80004477	2
16	2232	80004477	80010271	3
16	2233	80010271	80041808	4
16	2234	80041808	80107776	5
16	2235	80107776	80131517	4
16	2236	80131517	80147863	2
16	2237	80147863	80176718	1
16	2238	80176718	80205667	2
16	2239	80205667	80220495	1
16	2240	80220495	80224110	3
16	2241	80224110	80225865	4
16	2242	80225865	80232062	5
16	2243	80232062	80250838	7
16	2244	80250838	80263454	8
16	2245	80263454	80276108	10
16	2246	80276108	80279330	11
16	2247	80279330	80287309	12
16	2248	80287309	80300001	13
16	2249	80300001	80307724	14
16	2250	80307724	80310222	14
16	2251	80310222	80316298	22
16	2252	80316298	80316575	23
16	2253	80316575	80326082	21
16	2254	80326082	80331238	20
16	2255	80331238	80352961	18
16	2256	80352961	80355240	20
16	2257	80355240	80357996	18
16	2258	80357996	80365777	17
16	2259	80365777	80370783	16
16	2260	80370783	80384024	17
16	2261	80384024	80389199	17
16	2262	80389199	80390908	18
16	2263	80390908	80411204	17
16	2264	80411204	80425703	16
16	2265	80425703	80430732	15
16	2266	80430732	80445750	8
16	2267	80445750	80452517	12
16	2268	80452517	80453559	32
16	2269	80453559	80456052	36
16	2270	80456052	80459899	39
16	2271	80459899	80466601	39
16	2272	80466601	80491258	40
16	2273	80491258	80498256	39
16	2274	80498256	80501249	38
16	2275	80501249	80504832	37
16	2276	80504832	80519879	36
16	2277	80519879	80535458	37
16	2278	80535458	80538008	36
16	2279	80538008	80549271	35
16	2280	80549271	80551430	36
16	2281	80551430	80551827	35
16	2282	80551827	80553254	11
16	2283	80553254	80555024	7
16	2284	80555024	80555993	9
16	2285	80555993	80556576	8
16	2286	80556576	80557870	7
16	2287	80557870	80562966	6
16	2288	80562966	80571101	5
16	2289	80571101	80623628	4
16	2290	80623628	80646592	3
16	2291	80646592	80765612	2
16	2292	80765612	80864621	3
16	2293	80864621	80866253	2
16	2294	80866253	80869233	3
16	2295	80869233	80871570	8
16	2296	80871570	80874131	9
16	2297	80874131	80876767	10
16	2298	80876767	80884339	11
16	2299	80884339	80898299	16
16	2300	80898299	80900891	17
16	2301	80900891	80933429	18
16	2302	80933429	80972440	17
16	2303	80972440	80998523	3
16	2304	80998523	81065282	1
16	2305	81065282	81070621	2
16	2306	81070621	81072981	3
16	2307	81072981	81076066	5
16	2308	81076066	81089647	6
16	2309	81089647	81100860	9
16	2310	81100860	81117394	11
16	2311	81117394	81124216	10
16	2312	81124216	81127471	13
16	2313	81127471	81128230	20
16	2314	81128230	81134820	21
16	2315	81134820	81139147	25
16	2316	81139147	81148480	29
16	2317	81148480	81150559	35
16	2318	81150559	81152980	36
16	2319	81152980	81154166	38
16	2320	81154166	81154572	41
16	2321	81154572	81156522	42
16	2322	81156522	81159781	46
16	2323	81159781	81161295	54
16	2324	81161295	81164183	56
16	2325	81164183	81165193	57
16	2326	81165193	81169556	59
16	2327	81169556	81170391	60
16	2328	81170391	81172338	61
16	2329	81172338	81173193	62
16	2330	81173193	81175103	61
16	2331	81175103	81176038	99
16	2332	81176038	81180101	140
16	2333	81180101	81181097	150
16	2334	81181097	81181120	149
16	2335	81181120	81181423	148
16	2336	81181423	81181869	144
16	2337	81181869	81184619	138
16	2338	81184619	81186245	137
16	2339	81186245	81187635	134
16	2340	81187635	81187868	135
16	2341	81187868	81188466	54
16	2342	81188466	81188645	51
16	2343	81188645	81190613	48
16	2344	81190613	81192256	46
16	2345	81192256	81193358	47
16	2346	81193358	81194288	44
16	2347	81194288	81194437	46
16	2348	81194437	81195617	45
16	2349	81195617	81197218	41
16	2350	81197218	81198306	50
16	2351	81198306	81201620	65
16	2352	81201620	81204576	66
16	2353	81204576	81211496	65
16	2354	81211496	81211587	70
16	2355	81211587	81213245	69
16	2356	81213245	81214871	70
16	2357	81214871	81219052	67
16	2358	81219052	81219241	70
16	2359	81219241	81224271	65
16	2360	81224271	81225512	66
16	2361	81225512	81230444	65
16	2362	81230444	81232743	61
16	2363	81232743	81239167	56
16	2364	81239167	81241096	58
16	2365	81241096	81241100	60
16	2366	81241100	81241965	59
16	2367	81241965	81242107	62
16	2368	81242107	81244502	63
16	2369	81244502	81246489	64
16	2370	81246489	81248706	69
16	2371	81248706	81250341	70
16	2372	81250341	81254455	69
16	2373	81254455	81256321	68
16	2374	81256321	81257161	66
16	2375	81257161	81260131	57
16	2376	81260131	81263461	43
16	2377	81263461	81264597	41
16	2378	81264597	81266811	37
16	2379	81266811	81267392	38
16	2380	81267392	81275059	37
16	2381	81275059	81279208	38
16	2382	81279208	81279434	41
16	2383	81279434	81279940	40
16	2384	81279940	81282196	39
16	2385	81282196	81282611	38
16	2386	81282611	81283842	30
16	2387	81283842	81286150	29
16	2388	81286150	81288212	28
16	2389	81288212	81291642	22
16	2390	81291642	81298301	16
16	2391	81298301	81303759	15
16	2392	81303759	81306910	16
16	2393	81306910	81312966	15
16	2394	81312966	81331002	15
16	2395	81331002	81346417	12
16	2396	81346417	81367271	11
16	2397	81367271	81413699	8
16	2398	81413699	81436970	7
16	2399	81436970	81446964	5
16	2400	81446964	81449060	4
16	2401	81449060	81451570	1
16	2402	81451570	81757610	0
16	2403	81757610	81798113	1
16	2404	81798113	81802714	2
16	2405	81802714	81862419	3
16	2406	81862419	81890682	4
16	2407	81890682	81895482	5
16	2408	81895482	81903800	6
16	2409	81903800	81913041	7
16	2410	81913041	81939026	8
16	2411	81939026	81942028	9
16	2412	81942028	81960783	10
16	2413	81960783	81981109	9
16	2414	81981109	81999826	8
16	2415	81999826	82000020	9
16	2416	82000020	82018947	8
16	2417	82018947	82021546	12
16	2418	82021546	82024502	13
16	2419	82024502	82035649	15
16	2420	82035649	82056468	14
16	2421	82056468	82086033	12
16	2422	82086033	82105407	10
16	2423	82105407	82139263	9
16	2424	82139263	82171737	8
16	2425	82171737	82172351	9
16	2426	82172351	82180075	4
16	2427	82180075	82185580	10
16	2428	82185580	82190992	11
16	2429	82190992	82196130	11
16	2430	82196130	82199723	10
16	2431	82199723	82264951	11
16	2432	82264951	82274926	12
16	2433	82274926	82277990	15
16	2434	82277990	82280093	20
16	2435	82280093	82289917	22
16	2436	82289917	82291753	27
16	2437	82291753	82306994	30
16	2438	82306994	82315143	28
16	2439	82315143	82315885	27
16	2440	82315885	82321260	26
16	2441	82321260	82326246	25
16	2442	82326246	82335001	25
16	2443	82335001	82363956	25
16	2444	82363956	82372012	34
16	2445	82372012	82380285	34
16	2446	82380285	82406025	27
16	2447	82406025	82411981	26
16	2448	82411981	82422940	27
16	2449	82422940	82435920	25
16	2450	82435920	82451112	24
16	2451	82451112	82453134	23
16	2452	82453134	82455819	17
16	2453	82455819	82474501	16
16	2454	82474501	82494882	17
16	2455	82494882	82499064	16
16	2456	82499064	82501593	17
16	2457	82501593	82519750	11
16	2458	82519750	82523597	14
16	2459	82523597	82532193	15
16	2460	82532193	82555081	14
16	2461	82555081	82570642	13
16	2462	82570642	82574772	12
16	2463	82574772	82583719	13
16	2464	82583719	82584726	14
16	2465	82584726	82615741	16
16	2466	82615741	82634811	17
16	2467	82634811	82658261	18
16	2468	82658261	82662268	25
16	2469	82662268	82667497	26
16	2470	82667497	82668376	27
16	2471	82668376	82670380	28
16	2472	82670380	82671477	35
16	2473	82671477	82673841	37
16	2474	82673841	82686229	38
16	2475	82686229	82687683	39
16	2476	82687683	82696350	38
16	2477	82696350	82696777	36
16	2478	82696777	82703555	37
16	2479	82703555	82703845	38
16	2480	82703845	82709866	35
16	2481	82709866	82717000	33
16	2482	82717000	82719836	35
16	2483	82719836	82743213	36
16	2484	82743213	82746204	37
16	2485	82746204	82747010	36
16	2486	82747010	82749561	34
16	2487	82749561	82755654	27
16	2488	82755654	82759575	28
16	2489	82759575	82763794	26
16	2490	82763794	82769498	22
16	2491	82769498	82778870	21
16	2492	82778870	82788748	22
16	2493	82788748	82817591	21
16	2494	82817591	82821255	22
16	2495	82821255	82822413	23
16	2496	82822413	82835603	22
16	2497	82835603	82836162	23
16	2498	82836162	82841475	22
16	2499	82841475	82845678	20
16	2500	82845678	82851941	19
16	2501	82851941	82893311	20
16	2502	82893311	82902451	19
16	2503	82902451	82902892	20
16	2504	82902892	82949410	19
16	2505	82949410	82954230	16
16	2506	82954230	82965065	15
16	2507	82965065	82973479	16
16	2508	82973479	82984868	17
16	2509	82984868	82988333	19
16	2510	82988333	82988581	32
16	2511	82988581	83000490	35
16	2512	83000490	83010513	36
16	2513	83010513	83016176	35
16	2514	83016176	83020669	36
16	2515	83020669	83040296	37
16	2516	83040296	83043205	35
16	2517	83043205	83049340	22
16	2518	83049340	83052164	21
16	2519	83052164	83065791	20
16	2520	83065791	83082479	19
16	2521	83082479	83086518	18
16	2522	83086518	83107646	17
16	2523	83107646	83111669	19
16	2524	83111669	83124250	18
16	2525	83124250	83128882	18
16	2526	83128882	83133760	19
16	2527	83133760	83143158	17
16	2528	83143158	83151963	21
16	2529	83151963	83153991	22
16	2530	83153991	83155084	23
16	2531	83155084	83155229	24
16	2532	83155229	83160832	23
16	2533	83160832	83181088	22
16	2534	83181088	83188957	21
16	2535	83188957	83191645	24
16	2536	83191645	83204289	25
16	2537	83204289	83209817	23
16	2538	83209817	83212398	25
16	2539	83212398	83219456	24
16	2540	83219456	83227290	25
16	2541	83227290	83235650	26
16	2542	83235650	83239840	28
16	2543	83239840	83244238	27
16	2544	83244238	83246883	29
16	2545	83246883	83249023	28
16	2546	83249023	83251210	29
16	2547	83251210	83252726	28
16	2548	83252726	83265094	31
16	2549	83265094	83277680	30
16	2550	83277680	83284338	29
16	2551	83284338	83287283	28
16	2552	83287283	83295486	29
16	2553	83295486	83300794	28
16	2554	83300794	83303915	27
16	2555	83303915	83308001	28
16	2556	83308001	83310978	29
16	2557	83310978	83311861	31
16	2558	83311861	83316483	32
16	2559	83316483	83319785	36
16	2560	83319785	83336417	35
16	2561	83336417	83340567	33
16	2562	83340567	83347381	32
16	2563	83347381	83353373	31
16	2564	83353373	83362315	30
16	2565	83362315	83374195	29
16	2566	83374195	83385118	28
16	2567	83385118	83401766	27
16	2568	83401766	83405311	28
16	2569	83405311	83408353	28
16	2570	83408353	83414233	29
16	2571	83414233	83415693	32
16	2572	83415693	83433849	30
16	2573	83433849	83453123	32
16	2574	83453123	83465060	30
16	2575	83465060	83484701	29
16	2576	83484701	83487524	30
16	2577	83487524	83492640	29
16	2578	83492640	83504131	28
16	2579	83504131	83508437	27
16	2580	83508437	83514571	26
16	2581	83514571	83526689	24
16	2582	83526689	83535684	28
16	2583	83535684	83546365	29
16	2584	83546365	83558008	30
16	2585	83558008	83561866	29
16	2586	83561866	83564742	28
16	2587	83564742	83568605	27
16	2588	83568605	83570121	26
16	2589	83570121	83603844	25
16	2590	83603844	83609609	24
16	2591	83609609	83613314	22
16	2592	83613314	83616971	23
16	2593	83616971	83621579	22
16	2594	83621579	83632636	20
16	2595	83632636	83639968	18
16	2596	83639968	83661570	17
16	2597	83661570	83665334	18
16	2598	83665334	83773577	11
16	2599	83773577	83783405	10
16	2600	83783405	83785750	14
16	2601	83785750	83805953	15
16	2602	83805953	83821618	16
16	2603	83821618	83826157	17
16	2604	83826157	83832206	17
16	2605	83832206	83847337	16
16	2606	83847337	83852274	19
16	2607	83852274	83858647	25
16	2608	83858647	83860117	28
16	2609	83860117	83867423	29
16	2610	83867423	83876171	30
16	2611	83876171	83882564	29
16	2612	83882564	83889998	33
16	2613	83889998	83904167	34
16	2614	83904167	83909387	36
16	2615	83909387	83916978	35
16	2616	83916978	83921410	36
16	2617	83921410	83924375	37
16	2618	83924375	83925476	40
16	2619	83925476	83926733	41
16	2620	83926733	83926906	43
16	2621	83926906	83928699	39
16	2622	83928699	83929621	35
16	2623	83929621	83934910	33
16	2624	83934910	83943566	36
16	2625	83943566	83957941	37
16	2626	83957941	83962975	40
16	2627	83962975	83965750	41
16	2628	83965750	83968805	41
16	2629	83968805	83971278	41
16	2630	83971278	83972845	42
16	2631	83972845	83976564	41
16	2632	83976564	83979616	42
16	2633	83979616	83980179	43
16	2634	83980179	83982460	41
16	2635	83982460	83983071	42
16	2636	83983071	83984828	41
16	2637	83984828	83992102	40
16	2638	83992102	83995113	41
16	2639	83995113	83998220	42
16	2640	83998220	83998662	43
16	2641	83998662	84001689	44
16	2642	84001689	84005801	45
16	2643	84005801	84009120	48
16	2644	84009120	84020574	47
16	2645	84020574	84021647	49
16	2646	84021647	84024130	51
16	2647	84024130	84026190	52
16	2648	84026190	84030864	51
16	2649	84030864	84031884	50
16	2650	84031884	84034745	49
16	2651	84034745	84035446	50
16	2652	84035446	84036325	49
16	2653	84036325	84040043	48
16	2654	84040043	84048577	50
16	2655	84048577	84055515	48
16	2656	84055515	84057881	49
16	2657	84057881	84058754	48
16	2658	84058754	84059342	49
16	2659	84059342	84062502	48
16	2660	84062502	84064210	49
16	2661	84064210	84066739	47
16	2662	84066739	84069440	49
16	2663	84069440	84069686	48
16	2664	84069686	84070499	47
16	2665	84070499	84072678	46
16	2666	84072678	84072947	48
16	2667	84072947	84074671	47
16	2668	84074671	84076650	51
16	2669	84076650	84078735	52
16	2670	84078735	84080502	51
16	2671	84080502	84083938	50
16	2672	84083938	84090898	48
16	2673	84090898	84097786	49
16	2674	84097786	84132368	48
16	2675	84132368	84135372	49
16	2676	84135372	84142650	48
16	2677	84142650	84148050	47
16	2678	84148050	84152943	45
16	2679	84152943	84158248	44
16	2680	84158248	84165620	39
16	2681	84165620	84170251	40
16	2682	84170251	84176322	37
16	2683	84176322	84181306	39
16	2684	84181306	84183977	40
16	2685	84183977	84194036	42
16	2686	84194036	84195728	41
16	2687	84195728	84204185	38
16	2688	84204185	84208032	37
16	2689	84208032	84214673	40
16	2690	84214673	84217062	42
16	2691	84217062	84218002	41
16	2692	84218002	84219849	38
16	2693	84219849	84228732	39
16	2694	84228732	84233536	41
16	2695	84233536	84236111	43
16	2696	84236111	84240001	44
16	2697	84240001	84240607	56
16	2698	84240607	84241570	60
16	2699	84241570	84248134	59
16	2700	84248134	84252032	57
16	2701	84252032	84253029	56
16	2702	84253029	84258501	54
16	2703	84258501	84262109	61
16	2704	84262109	84265794	60
16	2705	84265794	84267009	62
16	2706	84267009	84271158	63
16	2707	84271158	84272538	62
16	2708	84272538	84275005	63
16	2709	84275005	84279797	58
16	2710	84279797	84281654	55
16	2711	84281654	84282849	56
16	2712	84282849	84285214	54
16	2713	84285214	84286900	56
16	2714	84286900	84301771	57
16	2715	84301771	84312569	54
16	2716	84312569	84314450	51
16	2717	84314450	84317324	42
16	2718	84317324	84325151	35
16	2719	84325151	84326070	37
16	2720	84326070	84328590	36
